mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,delta_mean_0,delta_std_0,delta_mean_1,delta_std_1,delta_mean_2,delta_std_2,delta_mean_3,delta_std_3,delta_mean_4,delta_std_4,delta_mean_5,delta_std_5,delta_mean_6,delta_std_6,delta_mean_7,delta_std_7,delta_mean_8,delta_std_8,delta_mean_9,delta_std_9,delta_mean_10,delta_std_10,delta_mean_11,delta_std_11,delta_mean_12,delta_std_12,delta2_mean_0,delta2_std_0,delta2_mean_1,delta2_std_1,delta2_mean_2,delta2_std_2,delta2_mean_3,delta2_std_3,delta2_mean_4,delta2_std_4,delta2_mean_5,delta2_std_5,delta2_mean_6,delta2_std_6,delta2_mean_7,delta2_std_7,delta2_mean_8,delta2_std_8,delta2_mean_9,delta2_std_9,delta2_mean_10,delta2_std_10,delta2_mean_11,delta2_std_11,delta2_mean_12,delta2_std_12,zcr_mean,zcr_std,centroid_mean,centroid_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,rms_mean,rms_std,accent,file
-261.4603,131.0834,36.41613,83.56854,56.680847,55.70096,32.431423,59.94867,7.2865963,34.42519,-13.805539,27.222065,-5.219785,25.355215,2.818325,21.343908,-25.364363,21.082985,-6.388176,19.897503,-15.834026,17.249046,4.251589,19.062271,-15.361922,19.629288,0.096981004,22.012835,0.062190123,16.473705,0.021884622,11.140489,0.021829264,11.681784,0.017891843,7.077938,0.01648222,5.2222233,0.01508482,5.073703,0.014413677,4.178665,0.013525066,3.8845475,0.013273827,3.6034906,0.01295683,3.3094747,0.0126690725,3.889775,0.0119724255,3.9555724,0.079397954,13.806641,0.04414039,10.676582,0.0075047105,7.286562,0.0074639614,6.2822313,0.003897795,4.35179,0.0026334533,3.4082968,0.0013840443,3.088354,0.0007985689,2.665873,1.9184221e-05,2.3485594,-0.0001770806,2.2146018,-0.00042943368,2.349914,-0.0006515573,2.765216,-0.0012417487,2.3968637,0.23875641785150079,0.20022432783036456,2656.8433565697183,1651.3135189701331,0.49349874,0.3630965,0.33042708,0.28367475,0.32676116,0.31730527,0.33792594,0.31328717,0.34653327,0.31446797,0.3512966,0.32486656,0.32545084,0.30627206,0.35973957,0.3194831,0.42622396,0.34345624,0.4543414,0.353392,0.4234987,0.3254222,0.4614037,0.33827442,25.643507565820514,8.014277869452814,18.179396850048867,5.553857087616929,24.102466959618155,7.76286156175307,24.91309611208069,7.984846271590489,26.031842918206582,7.5080597242696,27.55142475805968,8.62462870871488,55.56905131220335,7.0158713620020015,0.09364112,0.05202237,Arabic English,arabic16.mp3
-306.2178,140.49416,62.70855,89.058304,50.99479,49.02212,20.88425,41.43038,3.6479735,23.749207,-6.0221763,24.276814,-2.177568,20.640171,7.515366,16.01118,-3.745438,15.866675,-5.7799654,15.7933855,-5.7234173,13.854111,-3.1476793,12.150437,-0.84147483,10.821011,-2.1705247e-08,22.366707,2.1705247e-08,18.313751,0.0,8.813424,-5.426312e-09,7.827641,-1.0852624e-08,4.6861606,9.496046e-09,4.459777,1.0852624e-08,4.055129,8.139468e-09,3.1407783,8.139468e-09,2.974573,-2.713156e-09,2.743588,2.713156e-09,2.6751344,2.713156e-09,2.3021672,3.391445e-09,2.143243,-1.4651042e-07,12.767476,-2.9844717e-08,12.303001,1.0852624e-08,5.5103006,-1.6278936e-08,4.2349167,8.139468e-09,3.1750867,6.78289e-09,3.034398,-2.4418403e-08,2.7549186,-1.356578e-09,2.136295,-6.78289e-09,1.8991021,5.426312e-09,1.7687922,-2.034867e-09,1.7504056,2.713156e-09,1.7218347,-3.391445e-09,1.4417862,0.21716360686344238,0.20239541476299808,2200.1172112915438,1759.6624955213426,0.49800578,0.3398627,0.39659995,0.32563102,0.31964052,0.29485968,0.31272495,0.31346357,0.28762415,0.30273926,0.30538678,0.31145063,0.2989313,0.27943265,0.30416322,0.28510663,0.32890564,0.29420784,0.45594755,0.34056416,0.53353065,0.349091,0.51318926,0.33835366,23.132296972931083,6.963734594377602,15.71775279056083,5.62652204651294,19.166698597093127,6.007462228562458,24.26887982522133,7.885808333140921,23.615928765133432,6.887796797442355,22.092334281115583,6.392681394370749,49.73599434570448,5.985962714080773,0.09425163,0.072448224,Arabic English,arabic17.mp3
-311.02966,148.29204,60.716846,77.28088,22.185852,44.17621,54.18537,40.43961,-2.835685,31.90632,17.471516,22.549656,10.245808,24.55892,-9.869846,22.982052,-2.3334465,20.643562,-9.017629,20.93805,-4.35054,15.112026,-0.52232665,14.269396,-4.906132,16.512997,-1.7202693e-07,26.006395,0.0,15.60281,2.1503366e-08,9.3433075,-1.290202e-08,7.3171525,-8.601346e-09,6.783129,8.601346e-09,4.5520716,-8.601346e-09,4.9610605,2.1503366e-09,3.9972098,4.300673e-09,3.8116333,4.300673e-09,3.7375278,6.45101e-09,2.6625123,2.1503366e-09,2.6349015,-2.1503366e-09,3.2450962,-1.4622289e-07,14.762148,1.5052358e-08,9.245884,8.601346e-09,6.3510237,2.4191287e-09,4.0874944,7.526179e-09,4.208644,-2.1503366e-09,2.9435458,-1.5052358e-08,2.8551261,-3.225505e-09,2.5629294,-5.9134257e-09,2.5317864,-4.300673e-09,2.1966724,-6.45101e-09,1.7228298,3.7630894e-09,1.7070465,-7.526179e-09,1.9696474,0.11964872375281849,0.13684319813819434,1677.8397338277582,1351.0548166558942,0.4775643,0.3325666,0.4360806,0.31271905,0.38768354,0.32947692,0.39091387,0.347667,0.39521983,0.35146254,0.36133057,0.324929,0.3597683,0.33339652,0.3970825,0.334791,0.41770458,0.32658017,0.46064678,0.3433407,0.46790573,0.34458804,0.4383412,0.29402405,23.79459758521225,6.93260773831241,17.631315902875283,5.789268771402994,22.83395928514505,7.493690958636002,21.649501338290094,7.628081494442395,22.97059414181608,6.997072140038757,29.244740686685873,11.916252000616167,51.886963493605776,7.642063932336688,0.076918885,0.0650825,Arabic English,arabic18.mp3
-285.6287,109.17307,82.51466,57.13885,-8.793473,37.57888,29.333261,37.384407,-12.929379,20.9712,-9.496006,16.699165,-17.324797,15.8117485,-17.639072,18.397642,-9.160985,11.906638,-6.104124,12.225767,-4.5777383,8.854398,-2.8328316,8.477959,-5.5151443,9.48223,-1.0198021e-07,17.676954,2.5495053e-08,11.323495,4.30229e-08,7.820699,2.5096693e-08,6.9158616,3.1868816e-09,4.289401,7.967204e-09,3.458072,2.3901612e-09,2.79596,3.1868816e-09,3.3271914,0.0,2.0952413,-3.5852419e-09,2.1897335,3.983602e-10,1.4916949,3.983602e-10,1.5791177,-7.967204e-10,1.7888588,7.967204e-09,8.912137,1.3544247e-08,6.533751,1.5934408e-09,4.607506,1.0357365e-08,3.7571507,1.2349166e-08,2.6361291,-9.959005e-09,1.9927766,2.3901612e-09,1.5781839,2.5893412e-09,1.9482011,-3.1868816e-09,1.3117149,-8.9631047e-10,1.247202,-5.1786824e-09,0.9118758,5.975403e-10,1.1096848,5.3778626e-09,1.0176616,0.18247155975877194,0.13659487426225375,2028.1443826293225,1097.9868110921695,0.4163132,0.31170067,0.4247584,0.3140618,0.44347692,0.30216977,0.41749918,0.30894372,0.39104474,0.28367236,0.449345,0.3047008,0.45704654,0.30917934,0.46619448,0.3162197,0.47739792,0.31528118,0.44093648,0.30510867,0.42726922,0.30874392,0.39053622,0.29535925,20.24594457970932,5.633840472586442,14.220597271126849,5.137693820267034,18.284022091773906,5.446116927801947,17.0372760309302,3.955422618202505,18.202994246272574,3.4922187089256225,24.309830904573403,8.539161087541324,55.61744641044085,5.9657810183090065,0.050999433,0.052191325,Arabic English,arabic19.mp3
-266.48593,108.979164,102.57415,54.141125,16.396776,31.396105,41.28688,25.748753,16.642578,18.377415,-2.7762964,14.513326,-2.639535,14.311724,0.97787803,10.572353,-8.493888,13.034434,-5.111977,9.904637,-6.3633804,10.162041,-9.240149,8.941683,-6.0370126,7.823282,-0.019025456,17.783379,-0.012153678,10.982639,0.0104625765,6.532868,0.008182112,4.881385,0.00015219532,3.693324,0.006490705,2.5925264,0.010385005,2.6717148,0.0084302435,1.8565719,0.0038552089,2.38698,0.0016147147,1.799218,0.001505625,1.8298749,0.0021774494,1.5918851,0.0014680027,1.5169687,-0.0027778933,9.85203,0.007756576,7.550959,0.013293481,4.4763036,0.0023382588,2.8622994,-0.0019306381,2.2448905,0.00047175016,1.8870997,0.0030605958,1.8655962,0.00680879,1.3512361,0.005897348,1.6021852,-1.5270207e-05,1.1841531,0.0007372294,1.1442007,0.0026151775,1.1368196,0.0036408892,1.0815647,0.09884271219355759,0.09910079853072895,1419.8763242157188,1047.1231993749154,0.43231434,0.3532026,0.422799,0.32999563,0.37986615,0.32265672,0.37899536,0.32310417,0.37026224,0.32591856,0.34999296,0.30873543,0.3438795,0.31903842,0.32419974,0.2989503,0.37645808,0.35986656,0.3418101,0.31465176,0.32944348,0.3087397,0.33900413,0.28625715,20.756331179324892,7.351726357828035,16.54769904649778,5.581142657032404,18.436846215988833,5.473429803126622,16.159890576478528,3.8205921014784106,17.933394441848716,3.532677903968387,17.453102722299114,2.655035667038662,50.39775497404911,4.509817799290317,0.12276101,0.11407468,Arabic English,arabic2.mp3
-343.55963,114.287865,71.87243,97.83944,17.58237,42.437206,24.79827,45.36127,-2.811231,36.811146,-11.104579,25.60346,-28.78647,27.128925,-16.224892,21.181093,-18.79225,19.232595,-17.201332,18.490599,-8.348663,18.100634,-8.135763,15.084408,-12.469778,13.864021,-1.2837924e-07,18.426805,-3.6679783e-08,20.422434,4.584973e-09,8.12375,-9.169946e-09,8.494969,0.0,7.387562,-1.7193647e-08,5.62079,4.584973e-09,5.0016503,0.0,3.8594534,-9.169946e-09,3.492424,-1.1462432e-09,3.563662,0.0,3.445451,1.1462432e-09,3.0282288,-4.584973e-09,2.5096858,-5.5019672e-08,9.268352,-4.584973e-09,11.095909,-3.4387295e-09,4.8202167,1.1462432e-08,4.3210344,7.450581e-09,3.9235299,6.877459e-09,3.356669,-2.865608e-09,2.8138835,2.865608e-09,2.2902503,1.1462432e-09,2.1497324,-1.1462432e-09,2.3387833,1.0316189e-08,1.9522369,1.1462432e-08,1.9294431,-5.731216e-10,1.5980548,0.21002960205078125,0.19115009305462557,1896.8472820923785,1517.346969955048,0.42390963,0.32240522,0.50724137,0.34616756,0.41825724,0.33159655,0.2786781,0.2789767,0.2528354,0.2961812,0.21198632,0.26673248,0.23689565,0.26544443,0.3422203,0.3343959,0.3219372,0.29734126,0.35802916,0.3383031,0.31967384,0.3383012,0.28621608,0.2797929,27.050295525214857,8.525572483912432,17.647222963075937,5.859355659665356,24.92469438684051,8.189256731828353,26.664451810526277,8.362076118188616,29.785751657780413,8.304870779319524,25.780582610642963,6.857980261469642,54.7887043871795,6.50674129076158,0.06346712,0.058645215,Arabic English,arabic20.mp3
-341.55792,129.75006,73.9841,65.42033,-6.79723,41.444332,9.277442,33.74114,-21.18262,29.628687,-12.956712,20.375965,-31.951885,22.246222,-17.879581,18.619068,-18.960413,16.734444,-5.027929,10.223988,-13.507454,13.802772,-3.085696,11.965811,-8.348207,11.474229,0.00010975065,23.077091,0.00015538621,12.744304,0.00015534002,8.009875,0.00015529382,6.2717667,0.00015520141,6.133847,0.00015509802,3.849875,0.00015497263,4.0774713,0.00015482304,3.2524092,0.00015465803,2.7748902,0.00015445123,1.8037983,0.00015421804,2.5563655,0.00015397825,2.234751,0.00015370877,2.191628,9.987511e-05,11.748377,0.0001412802,7.606881,0.0001412384,4.773447,0.0001411625,3.4776597,0.0001411163,3.5545537,0.00014101621,2.3885212,0.00014088696,2.3874645,0.00014075276,2.0782936,0.00014057814,1.7801508,0.00014041232,1.2760828,0.0001401992,1.5814381,0.00013999049,1.4227965,0.00013973186,1.468312,0.20431613592128028,0.1744389691088619,1973.0683770604574,1324.1208610947424,0.24308467,0.28830367,0.22802706,0.24864833,0.24468702,0.27768707,0.23537637,0.2741456,0.29290462,0.32970354,0.29801702,0.3088861,0.39564025,0.3433886,0.46783566,0.36653557,0.39326832,0.3444916,0.3733969,0.35575858,0.31592003,0.32136673,0.26299396,0.3044468,25.076438287740995,7.89048003741241,18.09298910819933,5.576814591954415,21.9743616599236,6.50023185996918,22.314000765347128,5.451005658948788,23.986703920827903,5.879348322749703,27.44727572269682,7.166818706070617,52.55895381250842,7.650777910875946,0.04693115,0.04477425,Arabic English,arabic21.mp3
-346.8261,100.0667,55.68374,61.452293,14.50875,39.62216,7.02836,30.05736,-19.597878,24.723822,-10.412256,20.076683,-28.836145,25.051466,-18.95289,20.309305,0.2696677,14.933034,-10.221549,12.213988,-15.319066,15.20791,-6.5278516,10.7076645,-0.9747906,10.670749,0.009102108,14.508202,0.012812776,10.435234,0.012636104,6.9749985,0.01234761,5.4469604,0.011956202,4.3439474,0.011473512,3.5835402,0.010913827,3.384955,0.010293189,3.3756983,0.009628778,2.8460019,0.008938246,2.0139184,0.008239024,2.3322856,0.007547551,1.9978887,0.0068787974,2.12824,0.003908513,8.445056,0.005497827,6.8878937,0.0054095075,4.010836,0.005265521,2.8911014,0.0050706007,2.7401283,0.0048310696,2.3100286,0.004554517,2.0555496,0.0042494447,2.0933566,0.00392492,1.8675481,0.0035901766,1.4148531,0.0032541836,1.4883804,0.0029253112,1.3337401,0.0026109973,1.4715525,0.21213900105337077,0.19666269496444763,2010.4049718921738,1567.8731363487238,0.3656595,0.361392,0.32952833,0.3436425,0.30343112,0.33532214,0.28564316,0.32944742,0.28002435,0.3312447,0.30992976,0.3346012,0.34689623,0.36453587,0.3421843,0.3746368,0.33632708,0.38631487,0.34722483,0.39497778,0.42658567,0.41627747,0.3973111,0.37179506,19.928458671742277,7.90522068067285,22.09199388170409,8.768565195378937,23.027854438995455,8.522386127873274,24.28537096678087,8.235494493483353,28.28540966065761,10.242329506056972,29.028812297366933,10.939350946228851,49.15498918565476,5.943512327753931,0.09550075,0.09578672,Arabic English,arabic22.mp3
-253.19408,98.38447,107.05569,53.244316,0.7782784,32.966637,47.024868,29.921286,2.4170227,20.12422,-20.62068,18.859396,-15.486319,15.248127,-5.374425,13.617946,-19.70503,14.042425,-6.638445,11.708968,-14.1931925,12.460996,1.3918027,9.092077,-9.730813,9.383175,-6.850186e-08,14.905355,1.7125465e-08,10.29058,1.7125465e-08,6.8865213,-8.562733e-09,5.3911085,1.2844098e-08,4.1893992,2.1406832e-09,3.8029733,0.0,2.9404204,8.562733e-09,2.5648503,0.0,2.317073,-4.2813664e-09,2.373901,5.3517075e-09,2.2196126,2.1406832e-09,1.847891,-2.1406832e-09,1.9122225,0.0,7.8985724,-5.3517075e-09,6.161004,2.8899223e-08,4.147754,2.1406832e-09,2.9450426,1.1238586e-08,2.276955,1.6055123e-09,2.317148,-1.8730977e-09,1.8314593,4.5489514e-09,1.5808877,-2.1406832e-09,1.4597218,6.422049e-09,1.6353695,-8.027562e-09,1.2995827,-1.0703416e-09,1.2342821,2.1406832e-09,1.1618181,0.1096616117774972,0.08751902825042493,1552.3026945796094,882.4096630944907,0.34627613,0.26735988,0.41897258,0.3157647,0.36442274,0.28867584,0.38161469,0.31137237,0.3677636,0.30206072,0.38389784,0.29766324,0.4564609,0.3259506,0.42647666,0.3088563,0.37234494,0.30374962,0.433217,0.3412987,0.46394145,0.33183694,0.38174397,0.28601396,23.03051429118167,6.1301299106209255,15.357934251921515,5.125611230961379,19.976036225472974,5.546749306175581,17.682141918516162,3.7982669349767613,18.981033237727644,4.442522433453921,22.171998803453036,6.873708283676917,55.201512207413025,5.911614843319754,0.07744441,0.06524945,Arabic English,arabic23.mp3
-257.79398,97.986115,117.36892,55.66612,32.60576,31.204828,51.658268,26.10928,10.984033,19.567997,-3.190498,19.5622,-22.242378,17.831812,-12.258308,14.819032,2.0043588,11.107668,-6.546659,12.645518,-0.4302888,10.079006,6.7717047,10.735937,-18.251015,15.428443,1.1019577e-05,16.023746,1.573377e-05,10.486206,1.5678852e-05,6.4064174,1.569221e-05,4.5382104,1.5673655e-05,3.6944833,1.5662523e-05,3.8001842,1.5656586e-05,2.8761141,1.5641743e-05,2.5789487,1.5624673e-05,2.0475676,1.5589792e-05,2.3011642,1.557866e-05,1.8135637,1.5547117e-05,1.9713933,1.5522997e-05,2.8251715,6.092235e-05,9.739854,8.6137945e-05,6.14857,8.612607e-05,4.0258284,8.608006e-05,2.6103187,8.603181e-05,2.3436236,8.597912e-05,2.2565248,8.5902306e-05,1.7013946,8.581844e-05,1.6145117,8.572382e-05,1.3477722,8.560545e-05,1.3427916,8.549134e-05,1.0564048,8.535682e-05,1.2638614,8.52006e-05,1.7317392,0.08004772616731518,0.09231333321387442,1258.1774834572245,922.0158253825188,0.4501214,0.34862846,0.41904098,0.31918105,0.37913865,0.3289986,0.36587465,0.32824793,0.38827625,0.32113746,0.37880856,0.33018494,0.2661679,0.27020434,0.25504988,0.26708853,0.32121634,0.28851503,0.4838061,0.34454006,0.44517234,0.30896574,0.38311806,0.29741478,19.709337231592688,5.460612961860573,15.631751110528388,5.037755190508433,20.9774937976647,5.456852497882952,17.47322491831568,4.131320456336803,18.905971489568433,3.739218196279943,21.135345161835374,5.48086500039198,50.34717169630048,4.117506352299324,0.10714945,0.0764316,Arabic English,arabic24.mp3
-259.03473,112.69728,88.59621,55.517376,-1.8489904,28.64222,17.621428,26.518496,-14.36361,26.652296,1.9244787,11.991563,-20.42265,18.448397,1.7629999,13.428899,-10.117861,13.5509405,-4.448124,13.157044,-2.42022,10.445601,0.7480946,9.317932,-8.597544,11.082941,-1.2002981e-07,18.211868,0.0,10.975577,-7.501863e-09,6.2082562,-5.626397e-09,4.6056952,0.0,4.937621,2.8131986e-09,2.3043282,-1.312826e-08,3.6636436,0.0,2.509513,1.8754658e-09,2.2726831,-3.7509316e-09,2.6194823,9.377329e-10,1.9156042,2.344332e-09,1.8064528,-3.7509316e-09,2.109285,-1.1815434e-07,9.224077,-5.626397e-09,6.506204,-1.4065993e-09,3.5663812,1.45348595e-08,2.5061877,-7.501863e-09,2.7287874,2.3443322e-10,1.4448798,5.626397e-09,2.0825632,8.439596e-09,1.4781113,-9.377329e-10,1.4310206,3.7509316e-09,1.5615968,1.4065993e-09,1.1583306,3.282065e-09,1.1805289,4.688664e-09,1.2144753,0.1752233514626352,0.13883694480451195,2009.6984983302123,1077.526171482604,0.4472631,0.3009055,0.47249907,0.30490765,0.50995755,0.31451318,0.539633,0.32875875,0.44692478,0.29999605,0.36898723,0.2766296,0.36694282,0.26451656,0.41721094,0.28908727,0.47278005,0.29680327,0.469463,0.31212902,0.39549372,0.2839739,0.41557866,0.3075908,19.649468335289882,6.018968455934905,14.451909580578693,4.9531365007411265,17.68716956531548,5.001196121350613,17.288533967362174,4.758157155517039,19.503798853017674,4.879850871281212,20.64502250240966,6.573393521200289,57.039805146844714,5.6324656748637025,0.05912584,0.0606759,Arabic English,arabic25.mp3
-269.0352,108.55753,78.86048,43.020058,-4.7896757,35.589775,2.9637015,25.628004,-15.625921,19.895113,-14.745649,17.522116,-13.420782,13.764967,-0.28687543,12.357979,-0.39046332,13.172024,-1.4559855,9.212596,-8.225236,10.153521,-3.8825142,10.596154,-1.0186617,8.130804,-2.4472797e-08,18.983189,-1.8354598e-08,8.040808,-1.5295498e-09,7.191198,0.0,4.4892087,-3.0590996e-09,4.1236944,1.5295498e-09,3.3666883,0.0,2.6440225,-7.647749e-09,2.3286662,-7.647749e-09,2.468304,0.0,1.8007586,4.5886495e-09,1.8402401,0.0,2.1641302,4.5886495e-09,1.5879457,-7.953659e-08,10.670276,-3.0590996e-09,5.185893,3.0590996e-09,4.1138916,3.8238746e-09,2.5791225,-6.1181993e-09,2.531345,1.9119373e-10,2.035864,2.6767122e-09,1.7402656,-1.7207435e-09,1.4525415,-3.0590996e-09,1.4160321,1.1471624e-09,1.2247608,-2.2943247e-09,1.3064375,1.3383561e-09,1.3588681,8.603718e-10,1.0148779,0.1673481198626704,0.1248408318927474,1967.5960880369425,991.2532054524194,0.38061646,0.36612976,0.3883253,0.31262162,0.3637431,0.30254167,0.2891403,0.27783018,0.2426018,0.245835,0.30012935,0.2720172,0.46489307,0.33096144,0.5210747,0.31153888,0.47257236,0.33874503,0.45733482,0.36080867,0.37451142,0.3224915,0.33273533,0.32049733,22.329516605084542,6.5844251492305625,17.67104834084203,7.342500681359649,20.11923418506855,7.6134537083148235,21.137409278024716,6.731261354820632,21.541701949645287,6.164602373150896,22.823734109988674,7.50908036009908,58.50342418427015,4.948104862836662,0.078746386,0.08243156,Arabic English,arabic26.mp3
-273.27023,111.56574,71.10857,52.127132,-1.4789137,25.975805,31.724037,29.05425,-24.455982,26.979902,-3.8604267,15.827899,-5.077694,11.499367,2.2232883,11.1118145,-15.326446,13.711,1.0878432,11.786421,-9.246782,11.799046,-1.3730965,9.243923,0.82528955,10.116361,-8.5765176e-05,16.468412,-0.000121184465,9.655017,-0.00012112725,5.095166,-0.00012109587,4.630919,-0.000121022975,4.70223,-0.00012094685,2.9170501,-0.00012085181,1.9348961,-0.00012073185,1.990819,-0.0001205902,2.1927762,-0.00012044025,2.1735413,-0.00012027001,1.8228186,-0.000120072764,1.741934,-0.00011986456,1.8498802,3.7456746e-05,7.4621754,5.3069878e-05,4.8898053,5.3059495e-05,2.804248,5.3038042e-05,2.234156,5.300482e-05,2.2839901,5.296837e-05,1.5741619,5.2932617e-05,1.1737101,5.2876905e-05,1.1873785,5.281727e-05,1.2433982,5.2742413e-05,1.1610564,5.2663978e-05,0.9943044,5.2584794e-05,1.0153772,5.2494073e-05,1.0810698,0.18849735047774552,0.13477598703088117,2125.0335196488904,958.4044568344727,0.53155214,0.3350792,0.45067456,0.33160493,0.44906196,0.33066443,0.44036797,0.33526006,0.3921929,0.3214931,0.38978267,0.31087816,0.3693328,0.29673588,0.3481364,0.30011562,0.38442293,0.33023298,0.43371785,0.3313108,0.5551931,0.31517345,0.5997871,0.30942827,21.447491532325383,8.21935499280511,15.88928099677913,6.099001592911925,17.29361155426882,5.631759522241767,18.47832774378836,6.108006150817666,17.733799447001992,3.8391074772055895,21.78265733328886,8.155162634199788,55.80150374271319,5.746841899054953,0.058841623,0.062259827,Arabic English,arabic27.mp3
-373.27332,107.70645,83.63993,68.90414,29.510202,43.014217,38.413452,40.320816,-2.5669994,24.955866,-25.44372,28.613588,-25.33448,22.614813,-12.143138,18.218275,-12.230121,18.092588,-15.098557,18.258282,-1.4036471,17.13674,-4.8430796,12.403064,-12.052736,13.564949,-2.8681935e-09,19.504286,-2.8681935e-09,12.7506,1.00386774e-08,8.299087,-4.30229e-09,7.582619,1.0755725e-09,5.2741976,-3.5852419e-09,5.488212,1.0755725e-09,3.9894395,6.453435e-09,3.369531,4.30229e-09,3.3334284,-3.2267176e-09,3.169835,-8.9631047e-10,3.1606412,-1.0755725e-09,2.3803563,-3.5852418e-10,2.3445423,-4.6608143e-08,9.814931,1.8284734e-08,6.815588,-1.43409675e-08,5.145053,-8.963104e-09,3.9245749,-1.7926209e-09,3.259897,-3.2267176e-09,3.1431212,7.70827e-09,2.3172383,-5.915649e-09,2.1047003,-2.3304072e-09,1.9211347,-3.764504e-09,1.8908554,-4.123028e-09,1.904424,5.2882316e-09,1.5044171,-3.0474556e-09,1.442493,0.14458631931390978,0.1516803891101712,1564.1191861860923,1361.3301344812235,0.37558356,0.35568747,0.2434725,0.2730012,0.26818624,0.31629914,0.28783238,0.31147695,0.3079466,0.3262091,0.346063,0.3370122,0.30997726,0.31681165,0.27097312,0.30839232,0.2513075,0.31414092,0.27405298,0.3205421,0.37244582,0.35225737,0.43984008,0.35353982,27.648339861929593,6.305893326838841,18.439763881342316,5.8256288056365735,24.64121265379247,7.4608626947450905,25.850775950282554,8.181742762994526,29.68531497644831,8.811140819136439,30.333229789848236,9.777105517006769,50.713781956028825,8.040235999718483,0.058489475,0.05531926,Arabic English,arabic28.mp3
-299.62695,116.32341,90.14643,75.46519,5.4022355,37.50112,40.013557,34.630363,7.291154,23.507982,-8.614391,21.53888,-9.982949,21.33303,-17.880024,18.678188,-19.748981,19.17634,-6.1290736,16.115211,-1.9620017,15.024755,2.0355964,11.712673,-15.716439,14.046263,-5.478919e-08,22.11485,2.0545945e-08,15.232768,1.0272973e-08,7.794388,6.8486488e-09,6.0322456,1.7121622e-09,4.784999,0.0,4.276672,0.0,4.358798,5.1364863e-09,3.583638,-8.560811e-09,3.7666967,2.5682432e-09,3.0002096,-3.4243244e-09,2.794229,3.210304e-09,2.2080271,5.1364863e-09,2.8039637,-1.267e-07,12.685845,-6.8486488e-09,8.380391,8.560811e-10,4.9455914,2.0545945e-08,3.3993604,1.36972975e-08,2.9168406,-8.13277e-09,2.6534119,0.0,2.646589,0.0,2.1940691,-1.0701013e-08,2.190575,2.354223e-09,1.8494537,-4.2804054e-09,1.7641168,5.3505067e-09,1.4650173,3.4243244e-09,1.8248435,0.1479137153557002,0.14466890751780892,1592.3857158459268,1255.8397860864736,0.3440824,0.33816558,0.26377472,0.26410466,0.25285688,0.26851568,0.29306114,0.28510803,0.31830728,0.31043673,0.2890675,0.2830794,0.31215313,0.30143216,0.38755345,0.33131653,0.44155857,0.36116192,0.40125924,0.3366424,0.3942025,0.33040753,0.37571457,0.3071667,28.48472202419095,7.1385375502431945,18.938783541583177,6.075249193456452,26.29852445362467,6.825184202354355,23.805245366506288,6.290701424221926,24.16011892321717,5.569164413728774,29.58088188138915,7.52539851744176,56.31562277369067,6.5811457662595885,0.0852648,0.07639588,Arabic English,arabic29.mp3
